x,y,ood_label,split,y_pred,x_reconstruction,rue
15.332962251439476,0.8930484207052811,False,train,0.3487205,15.328113,0.004849434
12.295219991551548,-0.991386969713651,False,train,-0.22739857,12.295041,0.00017929077
17.03767079849179,-0.9528821234106826,False,train,-1.0764587,17.048819,0.011148453
8.241460293929471,0.8498364372222729,False,train,0.96447086,8.23624,0.0052194595
16.348054994198336,0.03721776309329805,False,train,-0.5806535,16.345367,0.0026874542
7.009983333229965,1.1057956363945296,False,train,0.7332714,7.0145826,0.0045990944
16.80686068317398,-1.246353400517857,False,train,-0.98597217,16.806534,0.00032615662
5.056875467582142,-1.3050284255456006,False,train,-0.88344574,5.063574,0.0066981316
18.54311061246486,-1.278132859843435,False,train,-0.31252,18.571848,0.028738022
9.228396151338284,1.2604859241308595,False,train,0.21743554,9.228771,0.000374794
18.381302760955307,-0.9854835895218301,False,train,-0.44726127,18.411722,0.030420303
5.63004770377724,-1.4458382817645328,False,train,-0.58650976,5.6428127,0.012764931
4.536263529320511,-1.4471716902261302,False,train,-1.0072354,4.51193,0.024333477
6.221893788036471,0.6300634183880383,False,train,8.405745e-05,6.2236533,0.0017595291
18.704236162331114,0.7022713109714859,False,train,-0.16761687,18.725315,0.02107811
16.910784025907915,-0.7299977615564894,False,train,-1.074968,16.925117,0.014333725
16.107264188274,-0.6424831978709163,False,train,-0.369633,16.114426,0.007162094
9.708166652842436,-0.13133835057523133,False,train,-0.26630348,9.711922,0.0037546158
9.84106033262669,-0.5602916651560097,False,train,-0.37333038,9.841566,0.0005054474
4.580413535207612,-0.6787306853926978,False,train,-1.0077231,4.5587606,0.021652699
17.774252740268345,-0.7038834654436187,False,train,-0.9067583,17.75874,0.015512466
15.014330266960126,-0.2014792876725532,False,train,0.6280188,14.993112,0.0212183
8.729063245174785,0.6765487323952833,False,train,0.67681104,8.737044,0.0079813
11.300487879812419,-1.161460377250043,False,train,-0.90163976,11.299868,0.0006198883
14.021663112570323,-0.2238730990893798,False,train,0.9600025,14.01888,0.0027828217
2.9699155994469137,0.4393645668022812,False,train,0.14288971,2.9763718,0.0064561367
5.20329154452012,-0.4532838312085609,False,train,-0.81200194,5.2130747,0.009783268
1.1270591963223673,0.7799911956106185,False,train,0.7014195,1.1227627,0.004296541
13.60101129252083,0.6313792939893295,False,train,0.88905597,13.601363,0.00035190582
10.370333448562047,-2.8139247927531885,False,train,-0.79252875,10.384282,0.013948441
3.5725670542038834,-1.26376110699221,False,train,-0.35439238,3.5708282,0.0017387867
6.178344853992851,-0.6807806807503399,False,train,-0.04983586,6.177571,0.0007739067
1.2628014059030779,1.009233296271737,False,train,0.745554,1.2631973,0.00039589405
10.544221844564582,0.04295232433735163,False,train,-0.8816821,10.560366,0.016143799
11.18261262155363,-1.788253954176534,False,train,-0.9392345,11.17118,0.011432648
7.2454818158507805,1.248974749593258,False,train,0.9098946,7.245164,0.00031805038
14.011031852204535,1.5054869720077568,False,train,0.9575683,14.00747,0.0035619736
0.25971948807481127,0.8090733740898295,False,train,0.42955035,0.2608468,0.0011273026
1.3185715085396676,0.7880339481216927,False,train,0.7632076,1.3193718,0.00080025196
13.914250273298169,1.711323877080582,False,train,0.9368784,13.910498,0.0037527084
1.3164217631796014,1.5183864641041067,False,train,0.7614423,1.3137549,0.002666831
