x,y,ood_label,split,y_pred,x_reconstruction,rue
15.332962251439476,0.6296609478304841,False,train,0.36467856,15.337377,0.0044145584
12.295219991551548,-0.6296135831826188,False,train,-0.25163862,12.291832,0.0033884048
17.03767079849179,-0.9619803564177966,False,train,-1.0005734,17.047356,0.009685516
8.241460293929471,0.8878505702228917,False,train,0.954907,8.241345,0.00011444092
16.348054994198336,-0.28002562449609175,False,train,-0.57303655,16.331263,0.016792297
7.009983333229965,0.8851379139339447,False,train,0.70962083,7.0020266,0.007956982
16.80686068317398,-1.0685300453929234,False,train,-0.9468817,16.778404,0.028455734
5.056875467582142,-1.1231387111946982,False,train,-0.8840087,5.055584,0.0012917519
18.54311061246486,-0.7899021622922424,False,train,-0.25565615,18.529112,0.013998032
9.228396151338284,0.727803947297698,False,train,0.20090626,9.239753,0.011356354
18.381302760955307,-0.7184058790426575,False,train,-0.39787114,18.390535,0.009233475
5.63004770377724,-1.026759749872078,False,train,-0.57249856,5.6283875,0.001660347
4.536263529320511,-1.2158508276683495,False,train,-0.99076444,4.527627,0.008636475
6.221893788036471,0.28440513358581265,False,train,0.0022687986,6.221448,0.00044584274
18.704236162331114,0.27873124251440584,False,train,-0.10379043,18.696743,0.007493973
16.910784025907915,-0.8315276308621941,False,train,-1.0039692,16.918549,0.0077648163
16.107264188274,-0.5156287750274612,False,train,-0.37731826,16.109991,0.0027275085
9.708166652842436,-0.20547456356260274,False,train,-0.26797414,9.705624,0.0025434494
9.84106033262669,-0.48232739155860527,False,train,-0.38207194,9.843574,0.0025129318
4.580413535207612,-0.8350172797026947,False,train,-0.99064964,4.5755825,0.0048308372
17.774252740268345,-0.7918089042778048,False,train,-0.8547209,17.748968,0.025283813
15.014330266960126,0.2189278125975348,False,train,0.64766544,15.013863,0.00046730042
8.729063245174785,0.6587414741387662,False,train,0.661871,8.728527,0.00053596497
11.300487879812419,-1.057666636957526,False,train,-0.93081987,11.305374,0.004886627
14.021663112570323,0.3847318732412527,False,train,1.0066736,14.011722,0.009941101
2.9699155994469137,0.3050997780987364,False,train,0.15440997,2.9706707,0.00075507164
5.20329154452012,-0.6675957802223114,False,train,-0.81178313,5.206277,0.0029854774
1.1270591963223673,0.8415723766213483,False,train,0.8037907,1.1238142,0.003244996
13.60101129252083,0.7455290759201566,False,train,0.8432197,13.615245,0.014233589
10.370333448562047,-1.8123734872485135,False,train,-0.79849994,10.370695,0.00036144257
3.5725670542038834,-0.8407587040827964,False,train,-0.35460368,3.5711715,0.001395464
